date,food_beverage,txtile_apparel,paper_wood,chemical,pharmaceutical,non-metalic_mineral,steel_metal,machinery,electrical_electronic,trans_equip,distribution,construction,trans_wharehouse,finance,banking,securities,insurance,manufacturing
2014-10-13,4541.99 ,322.43 ,339.33 ,3773.41 ,4579.93 ,1186.17 ,5049.67 ,826.60 ,9182.77 ,2056.31 ,535.75 ,133.21 ,2291.14 ,465.27 ,302.28 ,1782.98 ,18662.71 ,3729.94 
2014-10-14,4573.80 ,328.17 ,340.93 ,3776.22 ,4632.25 ,1202.67 ,5135.34 ,824.18 ,9325.74 ,2031.05 ,532.74 ,134.55 ,2281.23 ,463.90 ,306.88 ,1855.22 ,18510.15 ,3750.92 
2014-10-15,4554.81 ,331.37 ,343.31 ,3800.54 ,4683.32 ,1217.39 ,5112.87 ,829.71 ,9298.35 ,2003.91 ,531.14 ,133.17 ,2324.41 ,461.18 ,293.09 ,1811.83 ,18653.58 ,3741.07 
2014-10-16,4577.64 ,334.09 ,344.20 ,3765.63 ,4764.63 ,1229.67 ,5132.75 ,817.56 ,9252.23 ,1950.44 ,529.52 ,133.19 ,2358.36 ,458.19 ,290.28 ,1808.71 ,18389.96 ,3713.51 
2014-10-17,4589.04 ,331.78 ,344.28 ,3757.92 ,4839.67 ,1225.20 ,5163.40 ,818.22 ,9061.33 ,1928.72 ,524.12 ,129.31 ,2342.15 ,458.55 ,291.20 ,1801.54 ,18485.32 ,3675.07 
2014-10-20,4599.09 ,336.64 ,345.71 ,3810.54 ,4802.37 ,1228.13 ,5190.83 ,828.68 ,9245.17 ,1991.09 ,534.41 ,133.26 ,2360.15 ,461.30 ,295.89 ,1851.04 ,18364.49 ,3741.73 
2014-10-21,4598.51 ,339.25 ,344.33 ,3723.00 ,4818.68 ,1240.11 ,5133.91 ,824.65 ,9110.81 ,1958.05 ,535.63 ,130.42 ,2373.79 ,454.97 ,288.40 ,1827.97 ,18340.61 ,3691.87 
2014-10-22,4730.66 ,344.62 ,352.64 ,3769.51 ,4901.53 ,1260.56 ,5225.23 ,838.45 ,9292.79 ,1904.76 ,544.16 ,132.55 ,2400.84 ,466.58 ,299.46 ,1883.83 ,18581.19 ,3724.05 
2014-10-23,4777.56 ,352.66 ,356.06 ,3751.72 ,4951.82 ,1276.75 ,5241.91 ,839.88 ,9219.44 ,1953.71 ,539.31 ,131.38 ,2396.30 ,460.13 ,288.41 ,1867.00 ,18370.78 ,3733.45 
2014-10-24,4719.76 ,350.59 ,354.09 ,3723.34 ,4910.53 ,1283.89 ,5151.27 ,839.22 ,9301.41 ,1957.73 ,535.05 ,127.19 ,2351.81 ,459.93 ,282.93 ,1863.09 ,18686.04 ,3732.12 
2014-10-27,4651.61 ,345.53 ,360.78 ,3781.59 ,4864.13 ,1299.52 ,5193.39 ,834.00 ,9187.31 ,1998.95 ,535.19 ,129.99 ,2303.55 ,466.99 ,293.91 ,1860.35 ,18776.58 ,3737.53 
2014-10-28,4678.66 ,343.49 ,357.44 ,3749.32 ,4802.83 ,1300.69 ,5134.28 ,829.33 ,9207.21 ,1977.96 ,525.26 ,128.98 ,2276.81 ,467.03 ,287.45 ,1856.28 ,18970.47 ,3723.32 
2014-10-29,4687.65 ,341.00 ,356.82 ,3826.27 ,4762.08 ,1294.01 ,5249.15 ,852.76 ,9495.48 ,1999.00 ,534.80 ,133.61 ,2338.28 ,481.75 ,300.35 ,1914.22 ,19250.93 ,3800.77 
2014-10-30,4656.83 ,339.32 ,351.40 ,3813.15 ,4699.92 ,1277.33 ,5135.29 ,845.39 ,9748.15 ,1977.47 ,528.10 ,129.24 ,2313.28 ,482.80 ,298.51 ,1901.88 ,19418.91 ,3818.17 
2014-10-31,4548.22 ,332.51 ,348.80 ,3776.43 ,4673.64 ,1267.72 ,5058.22 ,842.88 ,10116.30 ,1960.32 ,526.29 ,128.30 ,2246.74 ,480.67 ,293.11 ,1893.54 ,19676.40 ,3854.01 
2014-11-03,4563.39 ,335.49 ,350.65 ,3764.81 ,4662.10 ,1284.66 ,5034.93 ,829.54 ,10068.60 ,1878.72 ,525.39 ,128.33 ,2237.97 ,480.27 ,287.52 ,1946.94 ,19631.66 ,3811.56 
2014-11-04,4467.38 ,327.16 ,344.15 ,3674.93 ,4592.33 ,1287.26 ,4858.65 ,827.20 ,9969.28 ,1851.97 ,524.28 ,125.57 ,2197.15 ,481.70 ,288.32 ,1954.38 ,19788.51 ,3753.58 
2014-11-05,4563.42 ,323.56 ,341.13 ,3661.83 ,4609.08 ,1296.45 ,4858.89 ,818.51 ,9854.78 ,1829.92 ,522.74 ,126.40 ,2220.25 ,483.66 ,301.21 ,1984.79 ,19757.90 ,3726.30 
2014-11-06,4441.08 ,320.23 ,336.13 ,3688.26 ,4510.24 ,1298.36 ,4959.98 ,820.80 ,9914.63 ,1905.25 ,519.47 ,128.48 ,2206.41 ,482.12 ,306.69 ,1938.24 ,19631.49 ,3767.86 
2014-11-07,4386.34 ,319.78 ,336.27 ,3727.49 ,4565.85 ,1329.47 ,4999.42 ,834.90 ,9935.07 ,1923.95 ,518.26 ,127.87 ,2250.02 ,480.38 ,306.68 ,1968.50 ,19632.21 ,3787.77 
2014-11-10,4260.14 ,314.44 ,335.96 ,3704.22 ,4498.12 ,1317.54 ,5072.97 ,836.56 ,10311.20 ,1960.62 ,516.85 ,128.00 ,2266.78 ,481.69 ,305.71 ,1984.09 ,19962.99 ,3853.73 
2014-11-11,4343.47 ,316.05 ,335.52 ,3764.99 ,4548.18 ,1310.80 ,5000.01 ,839.33 ,10116.81 ,1994.64 ,523.29 ,128.06 ,2392.96 ,480.46 ,305.68 ,1990.74 ,19852.10 ,3845.72 
2014-11-12,4261.79 ,314.38 ,339.59 ,3819.45 ,4518.64 ,1299.45 ,5036.26 ,857.34 ,10131.45 ,2011.58 ,524.27 ,128.99 ,2395.28 ,481.14 ,297.41 ,1980.07 ,19926.79 ,3864.00 
2014-11-13,4335.05 ,312.60 ,339.90 ,3793.23 ,4583.26 ,1293.90 ,5002.58 ,861.68 ,9946.70 ,2020.91 ,524.77 ,130.97 ,2382.93 ,479.72 ,296.43 ,1973.42 ,19783.03 ,3836.60 
2014-11-14,4256.54 ,316.17 ,333.34 ,3745.44 ,4553.55 ,1276.26 ,4970.26 ,854.35 ,9930.99 ,2017.72 ,519.81 ,129.34 ,2348.55 ,474.00 ,290.99 ,1945.72 ,19853.94 ,3816.33 
2014-11-17,4247.27 ,314.43 ,326.53 ,3731.82 ,4475.88 ,1240.16 ,5075.25 ,857.68 ,9897.46 ,2024.13 ,513.83 ,130.44 ,2350.36 ,477.34 ,289.13 ,1946.51 ,20107.58 ,3813.00 
2014-11-18,4408.85 ,318.26 ,329.55 ,3812.99 ,4535.66 ,1232.03 ,5116.75 ,853.45 ,9997.04 ,2025.13 ,520.38 ,129.60 ,2404.30 ,476.28 ,291.97 ,1973.57 ,19952.08 ,3855.72 
2014-11-19,4445.37 ,322.48 ,331.19 ,3774.19 ,4574.34 ,1231.71 ,5040.64 ,865.79 ,10002.74 ,1993.10 ,520.25 ,126.48 ,2413.31 ,478.25 ,294.70 ,1965.10 ,19859.70 ,3838.88 
2014-11-20,4391.57 ,318.62 ,329.65 ,3766.61 ,4570.44 ,1239.73 ,5004.15 ,859.15 ,9976.57 ,1969.22 ,519.46 ,126.48 ,2372.32 ,472.67 ,274.16 ,1939.26 ,19890.59 ,3818.51 
2014-11-21,4426.11 ,315.01 ,329.96 ,3791.47 ,4593.05 ,1240.20 ,5042.39 ,876.80 ,10061.56 ,1970.69 ,519.25 ,126.81 ,2336.38 ,471.81 ,267.98 ,1943.73 ,20041.04 ,3842.23 
2014-11-24,4350.59 ,305.60 ,327.14 ,3882.18 ,4552.71 ,1235.28 ,5279.02 ,861.52 ,10079.28 ,2032.66 ,521.00 ,129.49 ,2278.40 ,475.25 ,269.91 ,1999.91 ,19862.90 ,3890.26 
2014-11-25,4417.03 ,312.58 ,327.75 ,3902.17 ,4570.14 ,1242.13 ,5169.19 ,858.11 ,9940.68 ,2035.89 ,519.91 ,127.75 ,2320.23 ,477.91 ,266.72 ,2011.53 ,20304.12 ,3869.55 
2014-11-26,4423.03 ,313.33 ,327.99 ,3908.17 ,4579.04 ,1251.21 ,5138.40 ,839.41 ,10022.75 ,2017.39 ,521.25 ,128.46 ,2312.23 ,480.56 ,269.52 ,2020.77 ,20378.77 ,3874.63 
2014-11-27,4391.35 ,311.94 ,326.45 ,3862.02 ,4537.72 ,1254.17 ,5052.16 ,829.41 ,10339.84 ,2050.87 ,521.31 ,125.55 ,2256.50 ,476.00 ,264.71 ,1934.37 ,20465.85 ,3919.96 
2014-11-28,4455.14 ,314.52 ,325.24 ,3876.14 ,4547.01 ,1263.30 ,5053.14 ,823.55 ,10464.94 ,2019.84 ,519.29 ,122.93 ,2302.29 ,472.64 ,261.34 ,1927.20 ,20252.38 ,3934.47 
2014-12-01,4353.62 ,316.19 ,318.35 ,3810.74 ,4473.07 ,1261.06 ,4940.70 ,800.61 ,10480.21 ,2019.29 ,511.81 ,119.50 ,2394.99 ,466.96 ,259.14 ,1873.21 ,20082.44 ,3905.31 
2014-12-02,4412.86 ,314.98 ,321.37 ,3816.42 ,4545.24 ,1292.23 ,5015.23 ,801.79 ,10486.00 ,1993.58 ,507.90 ,119.85 ,2341.30 ,470.14 ,259.94 ,1918.71 ,20400.84 ,3907.51 
2014-12-03,4453.32 ,322.80 ,324.27 ,3834.60 ,4555.76 ,1302.10 ,4984.83 ,804.30 ,10500.05 ,1995.78 ,510.83 ,120.05 ,2340.52 ,470.39 ,264.54 ,1914.13 ,20249.72 ,3911.73 
2014-12-04,4456.86 ,322.49 ,325.19 ,3857.46 ,4582.44 ,1313.90 ,5046.04 ,824.11 ,10538.09 ,2070.23 ,513.40 ,121.55 ,2350.01 ,473.79 ,265.60 ,1925.41 ,20493.15 ,3954.17 
2014-12-05,4436.36 ,320.45 ,326.19 ,3857.12 ,4574.89 ,1314.83 ,5035.65 ,840.05 ,10550.15 ,2086.43 ,511.32 ,121.97 ,2350.90 ,471.01 ,262.50 ,1915.60 ,20280.42 ,3962.13 
2014-12-08,4367.88 ,315.26 ,327.58 ,3824.74 ,4557.33 ,1307.62 ,5000.83 ,831.58 ,10668.25 ,2070.78 ,506.46 ,120.89 ,2347.98 ,469.38 ,260.00 ,1902.22 ,20194.85 ,3962.98 
2014-12-09,4318.45 ,316.92 ,323.96 ,3793.41 ,4530.95 ,1302.43 ,4939.67 ,824.71 ,10835.86 ,2029.76 ,500.38 ,118.27 ,2344.90 ,466.80 ,258.52 ,1876.53 ,20196.43 ,3962.09 
2014-12-10,4300.22 ,314.72 ,318.74 ,3702.07 ,4502.09 ,1295.99 ,4891.99 ,806.84 ,10624.43 ,2009.55 ,496.59 ,115.97 ,2341.25 ,458.02 ,253.38 ,1847.31 ,19696.40 ,3899.37 
2014-12-11,4216.08 ,308.69 ,319.03 ,3646.22 ,4442.40 ,1290.89 ,4840.09 ,802.66 ,10492.35 ,1981.70 ,487.50 ,112.77 ,2294.12 ,453.54 ,249.17 ,1842.21 ,19339.72 ,3846.75 
2014-12-12,4216.02 ,311.65 ,318.45 ,3674.49 ,4480.02 ,1290.99 ,4812.88 ,794.07 ,10430.57 ,1996.07 ,489.67 ,113.53 ,2289.20 ,459.68 ,253.01 ,1831.15 ,20016.10 ,3846.06 
2014-12-15,4261.27 ,316.95 ,318.91 ,3704.16 ,4523.37 ,1282.77 ,4831.50 ,814.53 ,10345.78 ,1995.26 ,495.18 ,115.57 ,2343.32 ,456.31 ,252.77 ,1830.99 ,19814.11 ,3843.69 
2014-12-16,4246.17 ,316.47 ,316.65 ,3697.50 ,4497.96 ,1279.95 ,4751.39 ,812.09 ,10324.16 ,1971.81 ,490.00 ,113.50 ,2339.14 ,452.77 ,251.83 ,1815.42 ,19547.23 ,3824.48 
2014-12-17,4221.14 ,316.69 ,318.74 ,3744.97 ,4504.69 ,1272.80 ,4804.82 ,801.85 ,10237.28 ,1924.58 ,491.86 ,116.27 ,2334.25 ,453.07 ,253.36 ,1833.13 ,19478.60 ,3801.33 
2014-12-18,4225.51 ,313.93 ,315.21 ,3745.30 ,4464.02 ,1282.74 ,4776.72 ,806.52 ,10253.60 ,1918.86 ,490.00 ,115.59 ,2338.40 ,454.54 ,251.07 ,1812.28 ,19631.04 ,3798.44 
2014-12-19,4221.01 ,346.92 ,320.33 ,3743.62 ,4508.57 ,1303.02 ,4815.52 ,813.80 ,10608.25 ,1940.50 ,489.20 ,115.91 ,2401.80 ,454.09 ,254.41 ,1829.21 ,19378.49 ,3880.41 
2014-12-22,4225.66 ,356.27 ,320.04 ,3774.01 ,4508.80 ,1299.85 ,4876.01 ,821.41 ,10717.68 ,1948.26 ,490.84 ,117.41 ,2416.96 ,454.02 ,259.42 ,1809.01 ,19493.95 ,3914.37 
2014-12-23,4251.10 ,356.32 ,319.47 ,3748.19 ,4513.63 ,1307.46 ,4845.06 ,822.89 ,10668.28 ,1943.43 ,490.53 ,117.17 ,2373.94 ,455.49 ,263.28 ,1797.11 ,19620.49 ,3900.34 
2014-12-24,4256.89 ,353.10 ,320.47 ,3774.69 ,4505.78 ,1344.37 ,4848.36 ,831.65 ,10707.37 ,1967.94 ,493.95 ,119.10 ,2362.37 ,458.25 ,264.42 ,1805.62 ,19625.96 ,3920.88 
2014-12-26,4282.91 ,358.08 ,323.79 ,3756.43 ,4541.53 ,1339.16 ,4875.02 ,830.83 ,10730.12 ,1965.14 ,494.10 ,118.58 ,2362.53 ,460.64 ,266.56 ,1799.41 ,19799.46 ,3923.40 
2014-12-29,4212.95 ,384.22 ,322.25 ,3732.61 ,4506.82 ,1345.74 ,4792.91 ,823.41 ,10625.06 ,1936.51 ,492.03 ,117.83 ,2410.93 ,447.93 ,250.74 ,1777.98 ,19286.00 ,3891.09 
2014-12-30,4212.51 ,402.30 ,319.83 ,3694.01 ,4491.17 ,1339.04 ,4735.92 ,815.34 ,10583.95 ,1917.14 ,489.38 ,118.66 ,2423.58 ,441.40 ,244.62 ,1761.17 ,19319.87 ,3873.57 
2015-01-02,4184.06 ,427.60 ,318.96 ,3713.51 ,4464.08 ,1412.92 ,4819.51 ,805.59 ,10584.35 ,1917.53 ,487.41 ,115.86 ,2457.20 ,439.34 ,238.66 ,1778.97 ,19153.87 ,3893.23 
2015-01-05,4238.19 ,377.74 ,317.67 ,3673.54 ,4481.14 ,1419.11 ,4775.70 ,810.03 ,10603.18 ,1898.84 ,483.53 ,114.50 ,2445.60 ,435.98 ,237.36 ,1754.83 ,19211.31 ,3864.05 
2015-01-06,4188.61 ,362.33 ,312.60 ,3574.67 ,4468.42 ,1425.88 ,4707.85 ,789.69 ,10386.65 ,1847.88 ,478.34 ,112.67 ,2414.21 ,432.71 ,233.82 ,1748.42 ,19175.38 ,3780.19 
2015-01-07,4187.31 ,355.23 ,308.43 ,3547.12 ,4450.86 ,1424.84 ,4760.93 ,784.85 ,10456.93 ,1877.75 ,477.53 ,111.19 ,2407.23 ,431.42 ,231.53 ,1739.11 ,19374.84 ,3798.57 
2015-01-08,4168.76 ,352.87 ,310.96 ,3573.87 ,4445.84 ,1420.42 ,4858.44 ,790.16 ,10619.60 ,1910.43 ,481.42 ,113.42 ,2421.33 ,441.98 ,236.16 ,1766.32 ,19652.69 ,3848.15 
2015-01-09,4218.30 ,382.55 ,310.73 ,3626.42 ,4459.90 ,1415.16 ,4940.67 ,802.50 ,10616.79 ,1944.66 ,483.54 ,115.72 ,2457.24 ,446.27 ,238.30 ,1816.22 ,19716.09 ,3888.92 
2015-01-12,4234.17 ,377.39 ,312.11 ,3680.39 ,4504.12 ,1441.22 ,4959.15 ,804.63 ,10659.87 ,1931.14 ,481.86 ,115.60 ,2426.31 ,436.68 ,232.17 ,1809.21 ,19285.02 ,3901.12 
2015-01-13,4237.02 ,358.39 ,312.88 ,3702.16 ,4512.83 ,1431.34 ,4909.86 ,796.78 ,10740.67 ,1981.22 ,482.69 ,114.89 ,2278.61 ,435.29 ,233.66 ,1786.81 ,19184.97 ,3920.97 
2015-01-14,4267.18 ,356.69 ,314.57 ,3688.23 ,4512.34 ,1446.68 ,4885.01 ,793.35 ,10786.97 ,1951.41 ,483.94 ,114.40 ,2187.01 ,439.48 ,229.43 ,1814.52 ,19390.45 ,3912.14 
2015-01-15,4306.37 ,364.24 ,314.71 ,3728.42 ,4540.03 ,1438.10 ,4816.62 ,796.91 ,10746.17 ,1936.54 ,483.04 ,112.86 ,2199.13 ,435.29 ,224.77 ,1797.12 ,19237.72 ,3907.53 
2015-01-16,4290.80 ,354.62 ,312.11 ,3690.43 ,4520.16 ,1424.54 ,4807.27 ,785.04 ,10559.97 ,1901.81 ,471.90 ,111.14 ,2182.72 ,426.35 ,219.42 ,1759.04 ,18650.47 ,3852.81 
2015-01-19,4294.77 ,344.22 ,310.01 ,3755.00 ,4551.24 ,1404.19 ,4858.52 ,796.90 ,10705.44 ,1927.59 ,475.25 ,114.77 ,2172.83 ,429.77 ,221.77 ,1787.99 ,18645.78 ,3892.42 
2015-01-20,4387.98 ,344.99 ,311.65 ,3798.60 ,4558.44 ,1454.76 ,4854.29 ,796.51 ,10867.58 ,1926.87 ,474.21 ,114.00 ,2177.27 ,430.04 ,223.10 ,1779.59 ,18646.66 ,3929.80 
2015-01-21,4444.54 ,331.48 ,314.09 ,3787.81 ,4578.43 ,1475.43 ,4847.58 ,795.37 ,11046.41 ,1899.56 ,471.99 ,113.87 ,2141.80 ,434.47 ,224.24 ,1750.30 ,19071.13 ,3945.20 
2015-01-22,4455.70 ,331.80 ,316.31 ,3834.64 ,4541.91 ,1467.90 ,4914.90 ,807.12 ,10914.14 ,1895.34 ,474.61 ,116.09 ,2128.56 ,433.20 ,224.67 ,1763.29 ,18830.98 ,3935.56 
2015-01-23,4467.72 ,345.31 ,319.29 ,3870.62 ,4545.55 ,1471.41 ,4878.04 ,812.36 ,11004.44 ,1889.30 ,472.26 ,116.07 ,2135.68 ,441.25 ,227.50 ,1815.46 ,19100.18 ,3959.92 
2015-01-26,4472.04 ,344.30 ,319.21 ,3852.99 ,4554.17 ,1481.70 ,4781.43 ,813.72 ,11050.85 ,1857.77 ,474.79 ,117.20 ,2145.62 ,443.97 ,228.15 ,1819.91 ,19227.89 ,3945.30 
2015-01-27,4531.60 ,354.78 ,318.74 ,3961.07 ,4539.22 ,1496.31 ,4764.17 ,821.82 ,11168.05 ,1862.40 ,471.86 ,120.10 ,2188.50 ,446.28 ,223.27 ,1829.65 ,19516.79 ,3989.02 
2015-01-28,4504.19 ,364.52 ,329.17 ,4014.58 ,4576.12 ,1497.39 ,4832.97 ,837.66 ,11035.87 ,1884.62 ,477.21 ,124.20 ,2242.46 ,441.17 ,219.35 ,1851.53 ,19534.57 ,3995.41 
2015-01-29,4501.81 ,359.62 ,329.01 ,4016.99 ,4547.37 ,1506.12 ,4844.99 ,826.45 ,10881.18 ,1884.89 ,478.17 ,125.87 ,2247.09 ,441.97 ,220.09 ,1852.21 ,19389.20 ,3968.94 
2015-01-30,4544.54 ,358.46 ,332.98 ,4029.89 ,4611.43 ,1528.65 ,4671.15 ,827.63 ,10907.41 ,1887.01 ,477.50 ,125.90 ,2294.30 ,437.20 ,219.91 ,1871.81 ,18934.64 ,3969.16 
2015-02-02,4551.37 ,355.58 ,333.12 ,4050.56 ,4577.80 ,1527.45 ,4717.47 ,830.42 ,10879.69 ,1910.49 ,483.73 ,126.68 ,2259.47 ,438.50 ,223.22 ,1884.45 ,18958.77 ,3977.92 
2015-02-03,4584.63 ,362.89 ,336.58 ,4077.50 ,4567.15 ,1533.71 ,4701.88 ,838.01 ,10873.91 ,1879.45 ,486.37 ,125.77 ,2262.19 ,440.17 ,225.97 ,1878.62 ,18812.87 ,3974.95 
2015-02-04,4648.87 ,361.47 ,339.30 ,4101.37 ,4597.94 ,1521.49 ,4761.03 ,846.58 ,10882.16 ,1888.53 ,494.06 ,127.75 ,2293.88 ,441.80 ,227.95 ,1893.09 ,18831.39 ,3990.46 
2015-02-05,4657.36 ,360.54 ,344.84 ,4078.62 ,4624.02 ,1535.15 ,4761.56 ,852.85 ,10842.25 ,1883.01 ,491.64 ,128.54 ,2296.07 ,433.12 ,219.43 ,1895.02 ,18854.04 ,3979.36 
2015-02-06,4661.94 ,365.33 ,343.58 ,4115.55 ,4663.17 ,1515.83 ,4778.76 ,864.94 ,10889.63 ,1852.98 ,486.13 ,128.49 ,2343.77 ,435.20 ,220.90 ,1897.14 ,18969.51 ,3987.30 
2015-02-09,4651.41 ,364.19 ,338.55 ,4121.58 ,4688.45 ,1503.44 ,4698.36 ,855.72 ,11008.23 ,1814.52 ,483.38 ,128.45 ,2324.78 ,430.00 ,224.60 ,1883.60 ,18748.75 ,3984.74 
2015-02-10,4596.52 ,361.52 ,337.32 ,4115.57 ,4622.48 ,1510.19 ,4717.42 ,848.85 ,10892.15 ,1803.89 ,482.70 ,127.54 ,2291.71 ,428.64 ,225.47 ,1861.04 ,18584.01 ,3959.23 
2015-02-11,4594.37 ,369.17 ,337.46 ,4109.91 ,4652.00 ,1530.84 ,4729.68 ,858.39 ,10835.12 ,1816.83 ,489.75 ,128.32 ,2358.61 ,432.30 ,230.20 ,1864.58 ,18716.29 ,3959.94 
2015-02-12,4610.18 ,368.34 ,343.64 ,4062.33 ,4666.34 ,1540.38 ,4719.27 ,862.94 ,10768.37 ,1820.99 ,488.85 ,126.97 ,2363.00 ,430.60 ,228.04 ,1858.92 ,18819.45 ,3946.17 
2015-02-13,4668.12 ,385.32 ,344.06 ,4142.12 ,4732.92 ,1553.83 ,4750.47 ,867.11 ,10883.26 ,1831.65 ,488.96 ,128.24 ,2355.41 ,429.57 ,231.70 ,1872.55 ,18167.65 ,3993.72 
2015-02-16,4639.24 ,392.66 ,342.05 ,4081.34 ,4830.18 ,1553.27 ,4768.37 ,873.82 ,10944.59 ,1828.45 ,485.66 ,129.56 ,2313.37 ,428.95 ,229.96 ,1888.47 ,18128.67 ,3998.16 
2015-02-17,4653.00 ,385.01 ,342.47 ,4103.94 ,4822.49 ,1559.05 ,4782.74 ,878.24 ,10934.97 ,1860.07 ,485.63 ,130.66 ,2335.69 ,427.58 ,231.57 ,1880.65 ,17651.39 ,4010.52 
2015-02-23,4691.64 ,389.69 ,343.08 ,4148.32 ,4870.27 ,1551.24 ,4821.66 ,881.39 ,10898.67 ,1872.78 ,492.21 ,132.90 ,2328.78 ,429.94 ,231.43 ,1898.86 ,17773.27 ,4024.39 
2015-02-24,4686.32 ,402.59 ,343.17 ,4209.12 ,4891.26 ,1574.32 ,4817.67 ,881.76 ,10929.89 ,1867.11 ,495.01 ,133.44 ,2331.76 ,430.94 ,231.31 ,1909.27 ,17709.46 ,4042.78 
2015-02-25,4670.93 ,404.71 ,344.03 ,4268.35 ,4837.30 ,1584.13 ,4895.22 ,883.32 ,10966.12 ,1889.11 ,500.40 ,136.85 ,2337.22 ,435.15 ,233.83 ,1973.38 ,17757.51 ,4068.95 
2015-02-26,4565.72 ,406.95 ,350.25 ,4281.63 ,4814.35 ,1619.84 ,4913.19 ,896.08 ,10971.61 ,1903.01 ,503.86 ,143.61 ,2332.17 ,433.82 ,234.40 ,1981.65 ,17561.30 ,4075.37 
2015-02-27,4615.31 ,415.21 ,356.12 ,4264.92 ,4829.65 ,1619.31 ,4812.21 ,887.73 ,10857.65 ,1879.52 ,499.77 ,142.80 ,2336.22 ,433.69 ,231.80 ,2002.41 ,17565.22 ,4045.28 
2015-03-02,4580.01 ,406.57 ,360.56 ,4311.34 ,4811.99 ,1641.72 ,4851.26 ,894.34 ,11232.99 ,1898.06 ,495.36 ,150.09 ,2281.33 ,426.84 ,226.79 ,2022.44 ,17315.17 ,4116.05 
2015-03-03,4575.99 ,399.27 ,366.87 ,4322.96 ,4867.35 ,1638.49 ,4941.33 ,892.95 ,11203.87 ,1938.05 ,494.86 ,148.45 ,2281.38 ,429.33 ,231.65 ,2012.95 ,17483.06 ,4130.99 
2015-03-04,4595.25 ,399.93 ,371.61 ,4251.56 ,4862.52 ,1634.13 ,4907.84 ,883.70 ,11276.49 ,1928.88 ,493.00 ,146.34 ,2251.74 ,426.83 ,230.99 ,1975.84 ,17460.96 ,4126.99 
2015-03-05,4610.17 ,398.91 ,371.19 ,4264.75 ,4906.13 ,1648.47 ,4914.65 ,879.99 ,11182.30 ,1942.50 ,494.25 ,146.79 ,2249.54 ,426.02 ,230.33 ,1974.60 ,17478.27 ,4121.08 
2015-03-06,4610.22 ,407.77 ,367.78 ,4340.43 ,4923.89 ,1635.59 ,4873.64 ,888.54 ,11319.63 ,1979.59 ,500.98 ,145.99 ,2258.16 ,425.68 ,228.33 ,2050.70 ,17383.22 ,4170.07 
2015-03-09,4541.69 ,418.31 ,363.33 ,4306.14 ,4895.88 ,1604.27 ,4791.47 ,874.28 ,11143.02 ,1953.07 ,500.84 ,145.10 ,2226.62 ,423.36 ,226.58 ,1992.30 ,17453.94 ,4119.76 
2015-03-10,4518.22 ,419.38 ,361.28 ,4276.05 ,4962.08 ,1600.54 ,4787.38 ,865.89 ,11101.52 ,1966.74 ,497.94 ,141.46 ,2202.79 ,422.33 ,223.19 ,1969.94 ,17360.40 ,4111.07 
2015-03-11,4421.15 ,410.46 ,362.03 ,4265.58 ,4949.99 ,1573.74 ,4794.38 ,865.01 ,11392.71 ,1972.09 ,488.52 ,140.34 ,2227.43 ,412.33 ,220.35 ,1919.68 ,16773.34 ,4148.99 
2015-03-12,4430.40 ,401.44 ,360.61 ,4279.06 ,5052.29 ,1603.72 ,4687.10 ,852.61 ,11243.51 ,1932.15 ,485.32 ,141.33 ,2253.89 ,420.92 ,227.90 ,1933.26 ,17017.54 ,4104.16 
2015-03-13,4516.73 ,405.36 ,365.62 ,4279.68 ,5237.11 ,1627.38 ,4773.46 ,862.41 ,11315.09 ,1932.76 ,490.46 ,140.70 ,2255.51 ,419.69 ,226.53 ,1927.27 ,17053.31 ,4132.64 
2015-03-16,4590.21 ,398.23 ,369.22 ,4269.71 ,5262.89 ,1633.23 ,4702.05 ,864.11 ,11445.28 ,1930.94 ,488.66 ,138.30 ,2262.35 ,418.63 ,231.68 ,1906.38 ,16953.45 ,4149.45 
2015-03-17,4659.76 ,416.46 ,367.14 ,4383.26 ,5333.94 ,1666.56 ,4747.78 ,872.32 ,11645.77 ,1991.32 ,496.21 ,144.79 ,2306.33 ,431.04 ,240.32 ,2020.66 ,17216.90 ,4237.08 
2015-03-18,4707.00 ,395.74 ,362.58 ,4335.70 ,5365.33 ,1669.32 ,4745.37 ,869.55 ,11681.62 ,1985.77 ,495.32 ,145.07 ,2297.11 ,434.38 ,241.39 ,2057.30 ,17403.95 ,4226.35 
2015-03-19,4772.45 ,400.34 ,365.26 ,4428.15 ,5622.95 ,1674.64 ,4771.56 ,874.36 ,11495.75 ,2006.50 ,500.28 ,147.08 ,2318.33 ,436.05 ,240.04 ,2085.72 ,17205.99 ,4230.62 
2015-03-20,4794.07 ,401.72 ,365.07 ,4436.55 ,5875.92 ,1684.16 ,4721.94 ,880.36 ,11490.57 ,1983.93 ,502.69 ,145.66 ,2337.87 ,436.29 ,235.12 ,2096.96 ,17200.76 ,4226.78 
2015-03-23,4797.35 ,393.64 ,369.98 ,4431.93 ,5714.01 ,1708.78 ,4762.12 ,876.47 ,11548.52 ,1965.32 ,500.24 ,147.08 ,2318.17 ,438.03 ,231.93 ,2174.32 ,17270.11 ,4225.14 
2015-03-24,4833.32 ,391.68 ,380.27 ,4479.86 ,5786.88 ,1748.96 ,4809.25 ,865.16 ,11608.23 ,1942.11 ,501.78 ,147.55 ,2343.18 ,433.98 ,228.60 ,2182.90 ,17247.82 ,4239.93 
